county,yearG3,sex,raceCode,CAUSE,Ndeaths,Level,pop,rateSE,aRate,LCI,UCI,aSE,bestRate,bestSE,lowRace,rateRatio,Ztest,pValue,pMark
Santa Clara,2016-2018,Total,White-NH,C01,1222,lev2,1906180,1.83388,35.7889,33.7684,37.9595,1.04573,33.6963,1.34354,Asian-NH,1.1,1.2291029445256498,0.1095166056561101,No Difference
Santa Clara,2016-2018,Total,White-NH,C02,2122,lev2,1906180,2.41662,63.6022,60.8674,66.4865,1.41048,39.2526,1.44179,Asian-NH,1.6,12.072300313539852,0,Sig. Higher (p<.01)
Santa Clara,2016-2018,Total,White-NH,C03,978,lev2,1906180,1.64061,28.4272,26.6429,30.3615,0.924995,27.9482,1.22208,Asian-NH,1,0.312525312149348,0.3773206647076328,No Difference
Santa Clara,2016-2018,Total,White-NH,C04,115,lev2,1906180,0.562581,3.97838,3.23819,4.89747,0.397148,1.516,0.281034,Asian-NH,2.6,5.061157492930692,2.0835940151009424e-7,Sig. Higher (p<.01)
Santa Clara,2016-2018,Total,White-NH,C05,277,lev2,1906180,0.873124,7.99359,7.06668,9.07708,0.487445,2.96713,0.403027,Asian-NH,2.7,7.947199387062433,9.992007221626409e-16,Sig. Higher (p<.01)
Santa Clara,2016-2018,Total,White-NH,C99,913,lev2,1906180,1.58515,26.9013,25.1453,28.809,0.910963,11.3729,0.787285,Asian-NH,2.4,12.897096379792629,0,Sig. Higher (p<.01)
Santa Clara,2016-2018,Total,White-NH,D01,349,lev2,1906180,0.980051,10.7166,9.59421,11.9978,0.588426,10.7166,0.588426,White-NH,1,0,0.5,Lowest
Santa Clara,2016-2018,Total,White-NH,D02,346,lev2,1906180,0.97583,10.7666,9.62286,12.0712,0.599885,6.94073,0.609698,Asian-NH,1.6,4.472962333645091,3.857168510479347e-6,Sig. Higher (p<.01)
Santa Clara,2016-2018,Total,White-NH,D04,95,lev2,1906180,0.511326,3.80624,3.02054,4.78402,0.424157,2.91893,0.474421,Hisp,1.3,1.3942999255913429,0.08161352669667576,No Difference
Santa Clara,2016-2018,Total,White-NH,D05,2376,lev2,1906180,2.55717,67.9093,65.1701,70.7944,1.4118,34.2851,1.36898,Asian-NH,2,17.0981390222896,0,Sig. Higher (p<.01)
Santa Clara,2016-2018,Total,White-NH,D06,524,lev2,1906180,1.20089,16.8147,15.3454,18.445,0.766702,7.84676,0.653242,Asian-NH,2.1,8.903370652880774,0,Sig. Higher (p<.01)
Santa Clara,2016-2018,Total,White-NH,D09,273,lev2,1906180,0.866797,8.33786,7.34979,9.48668,0.519972,5.14121,0.528561,Asian-NH,1.6,4.311351308258865,8.112993528319734e-6,Sig. Higher (p<.01)
Santa Clara,2016-2018,Total,White-NH,D10,298,lev2,1906180,0.905616,9.29845,8.24538,10.5124,0.553373,9.29845,0.553373,White-NH,1,0,0.5,Lowest
Santa Clara,2016-2018,Total,White-NH,D11,281,lev2,1906180,0.879406,9.829,8.64692,11.1827,0.622372,3.04443,0.388101,Asian-NH,3.2,9.250039436316944,0,Sig. Higher (p<.01)
Santa Clara,2016-2018,Total,White-NH,D12,47,lev2,1906180,0.359654,2.38507,1.69538,3.29505,0.382309,1.40895,0.27951,Asian-NH,1.7,2.0611144935278256,0.019646059209576627,No Difference
Santa Clara,2016-2018,Total,White-NH,D66,735,lev2,1906180,1.42226,22.4432,20.8214,24.2188,0.842862,7.83874,0.659901,Asian-NH,2.9,13.64315638712896,0,Sig. Higher (p<.01)
Santa Clara,2016-2018,Total,White-NH,D67,21,lev2,1906180,0.240406,0.694712,0.41769,1.17285,0.159759,0.694712,0.159759,White-NH,1,0,0.5,Lowest
Santa Clara,2016-2018,Total,White-NH,D68,279,lev2,1906180,0.876271,8.54394,7.54172,9.7069,0.527239,6.41972,0.5893,Asian-NH,1.3,2.686400437098412,0.003611323510295472,Sig. Higher (p<.01)
Santa Clara,2016-2018,Total,White-NH,D99,277,lev2,1906180,0.873124,8.39807,7.41722,9.53838,0.515926,5.37779,0.534993,Asian-NH,1.6,4.063698635774679,2.4150590426263996e-5,Sig. Higher (p<.01)
Santa Clara,2016-2018,Total,White-NH,E01,826,lev2,1906180,1.50774,32.2677,29.9112,34.8033,1.22492,15.1857,0.899052,Asian-NH,2.1,11.242237485736622,0,Sig. Higher (p<.01)
Santa Clara,2016-2018,Total,White-NH,E02,248,lev2,1906180,0.826156,11.5765,10.0701,13.2808,0.795347,4.34806,0.483181,Asian-NH,2.7,7.767395551481798,3.9968028886505635e-15,Sig. Higher (p<.01)
Santa Clara,2016-2018,Total,White-NH,E03,26,lev2,1906180,0.267499,1.22827,0.769344,1.90629,0.262131,1.22827,0.262131,White-NH,1,0,0.5,Lowest
Santa Clara,2016-2018,Total,White-NH,Z01,22,lev2,1906180,0.246064,0.927572,0.557762,1.51007,0.213264,0.927572,0.213264,White-NH,1,0,0.5,Lowest
Santa Cruz,2016-2018,Total,Asian-NH,C02,21,lev2,37006.3,12.3832,48.5987,29.659300000000002,82.6501,10.8842,48.5987,10.8842,Asian-NH,1,0,0.5,Lowest
Santa Cruz,2016-2018,Total,Hisp,B99,23,lev2,289813,1.6548,12.6275,7.65622,20.0785,2.8613,12.6275,2.8613,Hisp,1,0,0.5,Lowest
Santa Cruz,2016-2018,Total,Hisp,C01,41,lev2,289813,2.2094,29.2263,20.5967,40.468,4.79338,23.3422,1.80892,White-NH,1.3,1.1484875262892777,0.12538367974751852,No Difference
Santa Cruz,2016-2018,Total,Hisp,C02,90,lev2,289813,3.27343,57.9107,45.9136,72.3574,6.47804,48.5987,10.8842,Asian-NH,1.2,0.7351891289903688,0.2311121593765304,No Difference
Santa Cruz,2016-2018,Total,Hisp,C03,42,lev2,289813,2.23618,30.8575,21.9008,42.4448,4.96669,28.799,2.06315,White-NH,1.1,0.3827517714475446,0.3509519120188602,No Difference
Santa Cruz,2016-2018,Total,Hisp,C99,34,lev2,289813,2.01197,24.4461,16.5998,34.9292,4.39695,24.4461,4.39695,Hisp,1,0,0.5,Lowest
Santa Cruz,2016-2018,Total,Hisp,D01,24,lev2,289813,1.69039,15.8366,9.83588,24.4437,3.43433,8.0897,1.14205,White-NH,2,2.1404767959313724,0.01615812704129338,No Difference
Santa Cruz,2016-2018,Total,Hisp,D05,59,lev2,289813,2.65038,49.0536,37.2284,63.5618,6.45279,49.0536,6.45279,Hisp,1,0,0.5,Lowest
Santa Cruz,2016-2018,Total,Hisp,D06,28,lev2,289813,1.82583,15.5536,9.82018,23.7997,3.26873,15.5536,3.26873,Hisp,1,0,0.5,Lowest
Santa Cruz,2016-2018,Total,Hisp,D10,30,lev2,289813,1.88992,18.271,11.9655,27.0822,3.56397,7.80445,1.08743,White-NH,2.3,2.80892543297985,0.0024853579100474477,Sig. Higher (p<.01)
Santa Cruz,2016-2018,Total,Hisp,D11,43,lev2,289813,2.26265,19.0011,13.4955,26.673,3.05246,13.4113,1.50128,White-NH,1.4,1.6432520590087936,0.05016539642466966,No Difference
Santa Cruz,2016-2018,Total,Hisp,E01,81,lev2,289813,3.10545,33.9198,26.3997,43.531,4.07878,33.9198,4.07878,Hisp,1,0,0.5,Lowest
Santa Cruz,2016-2018,Total,White-NH,A07,91,lev2,469432,2.03211,12.959,10.3486,16.3934,1.40707,12.959,1.40707,White-NH,1,0,0.5,Lowest
Santa Cruz,2016-2018,Total,White-NH,A99,51,lev2,469432,1.52129,7.09955,5.23517,9.82475,1.02442,7.09955,1.02442,White-NH,1,0,0.5,Lowest
Santa Cruz,2016-2018,Total,White-NH,B04,88,lev2,469432,1.99833,12.3995,9.82911,15.8007,1.38801,12.3995,1.38801,White-NH,1,0,0.5,Lowest
Santa Cruz,2016-2018,Total,White-NH,B05,47,lev2,469432,1.46041,5.44403,3.95625,7.7871,0.820348,5.44403,0.820348,White-NH,1,0,0.5,Lowest
Santa Cruz,2016-2018,Total,White-NH,B06,83,lev2,469432,1.94073,10.9255,8.613,14.059,1.25036,10.9255,1.25036,White-NH,1,0,0.5,Lowest
Santa Cruz,2016-2018,Total,White-NH,B07,184,lev2,469432,2.88959,24.5661,20.9809,28.9324,1.90135,24.5661,1.90135,White-NH,1,0,0.5,Lowest
Santa Cruz,2016-2018,Total,White-NH,B09,72,lev2,469432,1.80756,9.37828,7.23126,12.3605,1.16714,9.37828,1.16714,White-NH,1,0,0.5,Lowest
Santa Cruz,2016-2018,Total,White-NH,B10,30,lev2,469432,1.16678,4.31005,2.82679,6.72022,0.838068,4.31005,0.838068,White-NH,1,0,0.5,Lowest
Santa Cruz,2016-2018,Total,White-NH,B11,31,lev2,469432,1.18606,4.47861,2.98233,6.89215,0.842388,4.47861,0.842388,White-NH,1,0,0.5,Lowest
Santa Cruz,2016-2018,Total,White-NH,B12,74,lev2,469432,1.83249,10.1343,7.89388,13.2047,1.21491,10.1343,1.21491,White-NH,1,0,0.5,Lowest
Santa Cruz,2016-2018,Total,White-NH,B15,39,lev2,469432,1.33033,6.21719,4.27264,9.09291,1.0866,6.21719,1.0866,White-NH,1,0,0.5,Lowest
Santa Cruz,2016-2018,Total,White-NH,B16,50,lev2,469432,1.5063,6.69804,4.91267,9.34422,0.982273,6.69804,0.982273,White-NH,1,0,0.5,Lowest
Santa Cruz,2016-2018,Total,White-NH,B17,36,lev2,469432,1.27814,5.25078,3.62749,7.77309,0.905949,5.25078,0.905949,White-NH,1,0,0.5,Lowest
Santa Cruz,2016-2018,Total,White-NH,B99,129,lev2,469432,2.41948,18.0578,14.9085,22.0187,1.68391,12.6275,2.8613,Hisp,1.4,1.6356183902009656,0.05095973952594479,No Difference
Santa Cruz,2016-2018,Total,White-NH,C01,175,lev2,469432,2.81803,23.3422,19.9314,27.5254,1.80892,23.3422,1.80892,White-NH,1,0,0.5,Lowest
Santa Cruz,2016-2018,Total,White-NH,C02,420,lev2,469432,4.36568,56.4464,51.0331,62.6007,2.83118,48.5987,10.8842,Asian-NH,1.2,0.6977969679011925,0.24265208779415193,No Difference
Santa Cruz,2016-2018,Total,White-NH,C03,204,lev2,469432,3.04258,28.799,24.8971,33.4759,2.06315,28.799,2.06315,White-NH,1,0,0.5,Lowest
Santa Cruz,2016-2018,Total,White-NH,C04,50,lev2,469432,1.5063,7.32385,5.3025,10.2344,1.11555,7.32385,1.11555,White-NH,1,0,0.5,Lowest
Santa Cruz,2016-2018,Total,White-NH,C05,90,lev2,469432,2.02092,12.5723,10.034,15.9309,1.36841,12.5723,1.36841,White-NH,1,0,0.5,Lowest
Santa Cruz,2016-2018,Total,White-NH,C99,233,lev2,469432,3.25166,32.801,28.6107,37.763,2.21083,24.4461,4.39695,Hisp,1.3,1.6976406735563006,0.044787800612118955,No Difference
Santa Cruz,2016-2018,Total,White-NH,D01,56,lev2,469432,1.59412,8.0897,6.00771,11.0407,1.14205,8.0897,1.14205,White-NH,1,0,0.5,Lowest
Santa Cruz,2016-2018,Total,White-NH,D02,55,lev2,469432,1.57982,7.10526,5.26833,9.79649,1.008,7.10526,1.008,White-NH,1,0,0.5,Lowest
Santa Cruz,2016-2018,Total,White-NH,D04,36,lev2,469432,1.27814,5.70363,3.84297,8.50454,1.04462,5.70363,1.04462,White-NH,1,0,0.5,Lowest
Santa Cruz,2016-2018,Total,White-NH,D05,424,lev2,469432,4.38642,59.0362,53.4735,65.3407,2.908,49.0536,6.45279,Hisp,1.2,1.4104140976277246,0.07920872254556499,No Difference
Santa Cruz,2016-2018,Total,White-NH,D06,113,lev2,469432,2.26447,17.44,14.2239,21.491,1.72473,15.5536,3.26873,Hisp,1.1,0.5104106583486275,0.3048818956798077,No Difference
Santa Cruz,2016-2018,Total,White-NH,D09,84,lev2,469432,1.95239,11.3087,8.95807,14.4773,1.26954,11.3087,1.26954,White-NH,1,0,0.5,Lowest
Santa Cruz,2016-2018,Total,White-NH,D10,56,lev2,469432,1.59412,7.80445,5.82005,10.647,1.08743,7.80445,1.08743,White-NH,1,0,0.5,Lowest
Santa Cruz,2016-2018,Total,White-NH,D11,94,lev2,469432,2.06534,13.4113,10.6311,17.0368,1.50128,13.4113,1.50128,White-NH,1,0,0.5,Lowest
Santa Cruz,2016-2018,Total,White-NH,D66,176,lev2,469432,2.82607,23.934,20.4402,28.2042,1.85288,23.934,1.85288,White-NH,1,0,0.5,Lowest
Santa Cruz,2016-2018,Total,White-NH,D68,115,lev2,469432,2.28442,16.055,13.1919,19.7197,1.53269,16.055,1.53269,White-NH,1,0,0.5,Lowest
Santa Cruz,2016-2018,Total,White-NH,D99,83,lev2,469432,1.94073,11.3947,9.00649,14.6055,1.2905,11.3947,1.2905,White-NH,1,0,0.5,Lowest
Santa Cruz,2016-2018,Total,White-NH,E01,290,lev2,469432,3.62765,46.4081,40.8262,52.8123,2.93887,33.9198,4.07878,Hisp,1.4,2.484113644786827,0.006493717663753951,Sig. Higher (p<.01)
Santa Cruz,2016-2018,Total,White-NH,E02,104,lev2,469432,2.17242,18.2519,14.6408,22.7556,1.94436,18.2519,1.94436,White-NH,1,0,0.5,Lowest
Shasta,2016-2018,Total,Hisp,C02,23,lev2,51755.2,9.26637,71.8417,44.7013,110.955,15.5264,71.8417,15.5264,Hisp,1,0,0.5,Lowest
Shasta,2016-2018,Total,White-NH,A07,132,lev2,436600,2.6315,17.6361,14.6706,21.3124,1.58273,17.6361,1.58273,White-NH,1,0,0.5,Lowest
Shasta,2016-2018,Total,White-NH,A99,143,lev2,436600,2.73895,20.1277,16.8246,24.1559,1.76087,20.1277,1.76087,White-NH,1,0,0.5,Lowest
Shasta,2016-2018,Total,White-NH,B01,32,lev2,436600,1.29566,4.04519,2.76192,6.11178,0.718196,4.04519,0.718196,White-NH,1,0,0.5,Lowest
Shasta,2016-2018,Total,White-NH,B04,110,lev2,436600,2.40222,15.9706,12.9735,19.7151,1.60883,15.9706,1.60883,White-NH,1,0,0.5,Lowest
Shasta,2016-2018,Total,White-NH,B05,52,lev2,436600,1.65165,6.77643,5.01173,9.29866,0.968964,6.77643,0.968964,White-NH,1,0,0.5,Lowest
Shasta,2016-2018,Total,White-NH,B06,86,lev2,436600,2.12405,11.2543,8.96099,14.2705,1.23705,11.2543,1.23705,White-NH,1,0,0.5,Lowest
Shasta,2016-2018,Total,White-NH,B07,297,lev2,436600,3.94725,39.2005,34.7712,44.3063,2.32734,39.2005,2.32734,White-NH,1,0,0.5,Lowest
Shasta,2016-2018,Total,White-NH,B08,38,lev2,436600,1.41191,5.15903,3.58664,7.5229,0.876228,5.15903,0.876228,White-NH,1,0,0.5,Lowest
Shasta,2016-2018,Total,White-NH,B09,84,lev2,436600,2.09921,12.18,9.56249,15.5615,1.41675,12.18,1.41675,White-NH,1,0,0.5,Lowest
Shasta,2016-2018,Total,White-NH,B11,27,lev2,436600,1.19014,3.67665,2.40482,5.75676,0.719071,3.67665,0.719071,White-NH,1,0,0.5,Lowest
Shasta,2016-2018,Total,White-NH,B12,61,lev2,436600,1.78888,7.8219,5.97501,10.4039,1.00625,7.8219,1.00625,White-NH,1,0,0.5,Lowest
Shasta,2016-2018,Total,White-NH,B13,28,lev2,436600,1.21198,3.5596,2.36052,5.55461,0.675732,3.5596,0.675732,White-NH,1,0,0.5,Lowest
Shasta,2016-2018,Total,White-NH,B14,36,lev2,436600,1.37426,4.93466,3.43675,7.21682,0.834372,4.93466,0.834372,White-NH,1,0,0.5,Lowest
Shasta,2016-2018,Total,White-NH,B15,48,lev2,436600,1.58685,7.8844900000000004,5.65726,10.9419,1.23182,7.8844900000000004,1.23182,White-NH,1,0,0.5,Lowest
Shasta,2016-2018,Total,White-NH,B16,62,lev2,436600,1.80348,8.82893,6.66078,11.7684,1.18482,8.82893,1.18482,White-NH,1,0,0.5,Lowest
Shasta,2016-2018,Total,White-NH,B17,53,lev2,436600,1.66746,7.40114,5.47838,10.093,1.05553,7.40114,1.05553,White-NH,1,0,0.5,Lowest
Shasta,2016-2018,Total,White-NH,B99,173,lev2,436600,3.01259,24.0324,20.4461,28.3321,1.90372,24.0324,1.90372,White-NH,1,0,0.5,Lowest
Shasta,2016-2018,Total,White-NH,C01,180,lev2,436600,3.07293,24.1267,20.6484,28.3016,1.84363,24.1267,1.84363,White-NH,1,0,0.5,Lowest
Shasta,2016-2018,Total,White-NH,C02,870,lev2,436600,6.75579,115.054,107.365,123.395,3.98999,71.8417,15.5264,Hisp,1.6,2.695566288222181,0.0035134547296479246,Sig. Higher (p<.01)
Shasta,2016-2018,Total,White-NH,C03,271,lev2,436600,3.77052,38.2439,33.6076,43.5879,2.44174,38.2439,2.44174,White-NH,1,0,0.5,Lowest
Shasta,2016-2018,Total,White-NH,C04,81,lev2,436600,2.06138,12.2009,9.48648,15.7002,1.47264,12.2009,1.47264,White-NH,1,0,0.5,Lowest
Shasta,2016-2018,Total,White-NH,C05,174,lev2,436600,3.02128,22.9437,19.6061,26.9727,1.76976,22.9437,1.76976,White-NH,1,0,0.5,Lowest
Shasta,2016-2018,Total,White-NH,C99,319,lev2,436600,4.09083,44.7337,39.7568,50.4086,2.61384,44.7337,2.61384,White-NH,1,0,0.5,Lowest
Shasta,2016-2018,Total,White-NH,D01,90,lev2,436600,2.17289,13.5823,10.7653,17.1672,1.52119,13.5823,1.52119,White-NH,1,0,0.5,Lowest
Shasta,2016-2018,Total,White-NH,D02,116,lev2,436600,2.46686,17.6298,14.3618,21.6617,1.75309,17.6298,1.75309,White-NH,1,0,0.5,Lowest
Shasta,2016-2018,Total,White-NH,D04,59,lev2,436600,1.75931,10.5209,7.8138,14.072,1.48493,10.5209,1.48493,White-NH,1,0,0.5,Lowest
Shasta,2016-2018,Total,White-NH,D05,588,lev2,436600,5.55399,75.8945,69.8664,82.5687,3.1388,75.8945,3.1388,White-NH,1,0,0.5,Lowest
Shasta,2016-2018,Total,White-NH,D06,166,lev2,436600,2.95101,25.1379,21.23,29.7929,2.07808,25.1379,2.07808,White-NH,1,0,0.5,Lowest
Shasta,2016-2018,Total,White-NH,D09,143,lev2,436600,2.73895,20.2371,16.8994,24.3039,1.77977,20.2371,1.77977,White-NH,1,0,0.5,Lowest
Shasta,2016-2018,Total,White-NH,D10,101,lev2,436600,2.30185,14.8325,11.9216,18.4994,1.56656,14.8325,1.56656,White-NH,1,0,0.5,Lowest
Shasta,2016-2018,Total,White-NH,D11,164,lev2,436600,2.93318,25.302,21.2904,30.0748,2.13512,25.302,2.13512,White-NH,1,0,0.5,Lowest
Shasta,2016-2018,Total,White-NH,D12,24,lev2,436600,1.12208,5.17223,3.19404,8.09407,1.13369,5.17223,1.13369,White-NH,1,0,0.5,Lowest
Shasta,2016-2018,Total,White-NH,D66,506,lev2,436600,5.15219,66.6069,60.8501,73.0223,3.00314,66.6069,3.00314,White-NH,1,0,0.5,Lowest
Shasta,2016-2018,Total,White-NH,D68,161,lev2,436600,2.90623,22.2845,18.8429,26.441,1.82956,22.2845,1.82956,White-NH,1,0,0.5,Lowest
Shasta,2016-2018,Total,White-NH,D99,125,lev2,436600,2.56077,16.8322,13.9384,20.4387,1.54614,16.8322,1.54614,White-NH,1,0,0.5,Lowest
Shasta,2016-2018,Total,White-NH,E01,323,lev2,436600,4.1164,62.4594,55.2397,70.509,3.79626,62.4594,3.79626,White-NH,1,0,0.5,Lowest
Shasta,2016-2018,Total,White-NH,E02,120,lev2,436600,2.50904,25.3494,20.6515,30.9319,2.52009,25.3494,2.52009,White-NH,1,0,0.5,Lowest
Shasta,2016-2018,Total,White-NH,E03,32,lev2,436600,1.29566,7.53089,5.02572,10.986,1.40966,7.53089,1.40966,White-NH,1,0,0.5,Lowest
Siskiyou,2016-2018,Total,White-NH,A07,23,lev2,104703,4.5804,10.6782,6.7429,18.361,2.2435,10.6782,2.2435,White-NH,1,0,0.5,Lowest
Siskiyou,2016-2018,Total,White-NH,B04,28,lev2,104703,5.0538,13.1478,8.56598,21.4063,2.5929,13.1478,2.5929,White-NH,1,0,0.5,Lowest
Siskiyou,2016-2018,Total,White-NH,B07,76,lev2,104703,8.32618,37.6559,29.2836,49.3303,4.54188,37.6559,4.54188,White-NH,1,0,0.5,Lowest
Siskiyou,2016-2018,Total,White-NH,B12,22,lev2,104703,4.47972,10.1203,6.31168,17.7037,2.17767,10.1203,2.17767,White-NH,1,0,0.5,Lowest
Siskiyou,2016-2018,Total,White-NH,C01,40,lev2,104703,6.04045,19.3494,13.68,28.5184,3.14669,19.3494,3.14669,White-NH,1,0,0.5,Lowest
Siskiyou,2016-2018,Total,White-NH,C02,154,lev2,104703,11.8522,77.4653,64.757,93.3571,6.77463,77.4653,6.77463,White-NH,1,0,0.5,Lowest
Siskiyou,2016-2018,Total,White-NH,C03,70,lev2,104703,7.99076,34.2252,26.3107,45.4636,4.3055,34.2252,4.3055,White-NH,1,0,0.5,Lowest
Siskiyou,2016-2018,Total,White-NH,C05,51,lev2,104703,6.82063,25.5073,18.6031,35.8696,3.80369,25.5073,3.80369,White-NH,1,0,0.5,Lowest
Siskiyou,2016-2018,Total,White-NH,C99,82,lev2,104703,8.6486,42.1182,32.7071,54.9001,5.10724,42.1182,5.10724,White-NH,1,0,0.5,Lowest
Siskiyou,2016-2018,Total,White-NH,D01,27,lev2,104703,4.96273,12.968,8.38903,21.2388,2.59565,12.968,2.59565,White-NH,1,0,0.5,Lowest
Siskiyou,2016-2018,Total,White-NH,D02,36,lev2,104703,5.73047,20.425,13.5931,31.0071,3.84685,20.425,3.84685,White-NH,1,0,0.5,Lowest
Siskiyou,2016-2018,Total,White-NH,D05,121,lev2,104703,10.5059,58.0935,48.1659,71.1122,5.30281,58.0935,5.30281,White-NH,1,0,0.5,Lowest
Siskiyou,2016-2018,Total,White-NH,D06,29,lev2,104703,5.14326,16.5825,10.4245,26.5967,3.51441,16.5825,3.51441,White-NH,1,0,0.5,Lowest
Siskiyou,2016-2018,Total,White-NH,D09,21,lev2,104703,4.37672,9.39149,5.77508,16.8163,2.07461,9.39149,2.07461,White-NH,1,0,0.5,Lowest
Siskiyou,2016-2018,Total,White-NH,D10,38,lev2,104703,5.8875,20.2966,13.8418,30.3936,3.6135,20.2966,3.6135,White-NH,1,0,0.5,Lowest
Siskiyou,2016-2018,Total,White-NH,D11,32,lev2,104703,5.40274,24.1997,15.3748,37.2008,5.02378,24.1997,5.02378,White-NH,1,0,0.5,Lowest
Siskiyou,2016-2018,Total,White-NH,D66,123,lev2,104703,10.5923,58.6439,48.4306,71.9801,5.4607,58.6439,5.4607,White-NH,1,0,0.5,Lowest
Siskiyou,2016-2018,Total,White-NH,E01,69,lev2,104703,7.93348,61.8514,46.3883,81.4818,8.46199,61.8514,8.46199,White-NH,1,0,0.5,Lowest
Siskiyou,2016-2018,Total,White-NH,E02,26,lev2,104703,4.86996,21.7982,13.1688,34.7771,4.971,21.7982,4.971,White-NH,1,0,0.5,Lowest
Solano,2016-2018,Total,Asian-NH,A07,53,lev2,195872,3.71677,18.849,14.0622,25.5115,2.62286,16.4529,3.09063,Hisp,1.1,0.5911093224645166,0.27722358696163674,No Difference
Solano,2016-2018,Total,Asian-NH,A99,26,lev2,195872,2.60324,9.78172,6.34163,15.2464,1.94905,9.78172,1.94905,Asian-NH,1,0,0.5,Lowest
Solano,2016-2018,Total,Asian-NH,B04,27,lev2,195872,2.65283,10.271,6.69873,15.8713,2.02111,10.271,2.02111,Asian-NH,1,0,0.5,Lowest
Solano,2016-2018,Total,Asian-NH,B05,27,lev2,195872,2.65283,9.21554,6.03235,14.3864,1.79939,7.4596,0.933471,White-NH,1.2,0.8662285362925272,0.19318242363581195,No Difference
Solano,2016-2018,Total,Asian-NH,B06,32,lev2,195872,2.88804,10.9536,7.45926,16.3973,1.95682,9.45185,2.12481,Hisp,1.2,0.5198900199267286,0.30157011587495786,No Difference
Solano,2016-2018,Total,Asian-NH,B07,59,lev2,195872,3.92152,20.3272,15.4141,27.0879,2.68151,16.6291,3.09314,Hisp,1.2,0.9033736441477774,0.1831638115204931,No Difference
Solano,2016-2018,Total,Asian-NH,B99,52,lev2,195872,3.68154,19.0274,14.1396,25.8084,2.68071,19.0274,2.68071,Asian-NH,1,0,0.5,Lowest
Solano,2016-2018,Total,Asian-NH,C01,53,lev2,195872,3.71677,19.8048,14.787,26.7156,2.74886,18.6997,3.50969,Hisp,1.1,0.2478889914202886,0.40211014885195384,No Difference
Solano,2016-2018,Total,Asian-NH,C02,114,lev2,195872,5.45106,41.1872,33.8687,50.2945,3.91706,41.1872,3.91706,Asian-NH,1,0,0.5,Lowest
Solano,2016-2018,Total,Asian-NH,C03,118,lev2,195872,5.54586,42.4777,35.0836,51.6498,3.95326,39.3805,4.86354,Hisp,1.1,0.4941637388137864,0.3105952731630619,No Difference
Solano,2016-2018,Total,Asian-NH,C05,21,lev2,195872,2.33958,8.02587,4.93947,13.1811,1.77022,8.02587,1.77022,Asian-NH,1,0,0.5,Lowest
Solano,2016-2018,Total,Asian-NH,C99,54,lev2,195872,3.75167,19.8844,14.8799,26.7755,2.74015,16.8576,3.25789,Hisp,1.2,0.7110128270376554,0.23853814359009706,No Difference
Solano,2016-2018,Total,Asian-NH,D01,35,lev2,195872,3.02038,13.1119,9.07608,19.1147,2.25134,13.1119,2.25134,Asian-NH,1,0,0.5,Lowest
Solano,2016-2018,Total,Asian-NH,D05,102,lev2,195872,5.15618,37.2358,30.3459,45.9159,3.69567,37.2358,3.69567,Asian-NH,1,0,0.5,Lowest
Solano,2016-2018,Total,Asian-NH,D10,67,lev2,195872,4.17893,23.9306,18.4869,31.2164,2.9578700000000002,14.9448,1.40747,White-NH,1.6,2.7432005569616846,0.0030421756060724503,Sig. Higher (p<.01)
Solano,2016-2018,Total,Asian-NH,D66,43,lev2,195872,3.34782,15.7378,11.3455,22.048,2.42657,11.3526,2.57325,Hisp,1.4,1.2398330915393687,0.10751856786582192,No Difference
Solano,2016-2018,Total,Asian-NH,D68,28,lev2,195872,2.70151,9.796,6.45883,15.1219,1.88322,9.796,1.88322,Asian-NH,1,0,0.5,Lowest
Solano,2016-2018,Total,Asian-NH,E01,33,lev2,195872,2.93282,13.2605,9.0159300000000009,19.5283,2.37788,13.2605,2.37788,Asian-NH,1,0,0.5,Lowest
Solano,2016-2018,Total,Black-NH,A07,38,lev2,180010,3.42449,20.0129,13.987,28.0422,3.35374,16.4529,3.09063,Hisp,1.2,0.7805897849225034,0.21752190084591683,No Difference
Solano,2016-2018,Total,Black-NH,A99,24,lev2,180010,2.72151,13.0159,8.20513,19.8988,2.74372,9.78172,1.94905,Asian-NH,1.3,0.9609718376769695,0.16828316409963207,No Difference
Solano,2016-2018,Total,Black-NH,B04,35,lev2,180010,3.28653,17.6431,12.0945,25.1785,3.10235,10.271,2.02111,Asian-NH,1.7,1.9910447673794158,0.02323798289889567,No Difference
Solano,2016-2018,Total,Black-NH,B05,27,lev2,180010,2.88659,12.3893,8.04573,18.6631,2.45992,7.4596,0.933471,White-NH,1.7,1.8736422508677024,0.030489875224690377,No Difference
Solano,2016-2018,Total,Black-NH,B06,34,lev2,180010,3.23924,14.6175,9.96362,21.1437,2.60563,9.45185,2.12481,Hisp,1.5,1.5364077776276384,0.062219200208428305,No Difference
Solano,2016-2018,Total,Black-NH,B07,89,lev2,180010,5.24082,42.4045,33.7485,52.925,4.66965,16.6291,3.09314,Hisp,2.6,4.6017855616661025,2.094421754361697e-6,Sig. Higher (p<.01)
Solano,2016-2018,Total,Black-NH,B09,34,lev2,180010,3.23924,16.2395,10.9995,23.451,2.93816,10.5184,1.20367,White-NH,1.5,1.801833619776739,0.035785793258458654,No Difference
Solano,2016-2018,Total,Black-NH,B12,36,lev2,180010,3.33315,19.8029,13.7316,27.9071,3.38536,11.2669,1.20502,White-NH,1.8,2.3754466349505434,0.008763863363574709,Sig. Higher (p<.01)
